NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes,SCH_STATUS_MAGNET,SCH_STATUS_CHARTER,MAGNET_OR_CHARTER_FLAG,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,PCT_CERTIFIED_FTE,TITLEI_STATUS,TITLE1_FLAG
060246110848,Animo Venice Charter High,33.996524,-118.46297699999998,D,No,0,No,0,No,0,No,Yes,1,27.0,27.0,100.0,Not reported,
060247013741,TEACH Tech Charter High,33.93946499999999,-118.30876999999997,C,Yes,1,No,0,Yes,1,No,Yes,1,24.0,22.0,91.66666666666666,Not reported,
060250314434,Academy of Media Arts,34.05434799999998,-118.25578,C,No,0,Yes,2,No,0,No,Yes,1,4.0,4.0,100.0,Not reported,
060297009302,Rancho Learning Center (Alternative),34.138380999999995,-118.02328199999997,C,No,0,No,0,No,0,No,No,0,6.0,6.0,100.0,Not reported,
060369000338,Sierra Vista High,34.0761,-117.9803,D,Yes,8,Yes,1,Yes,9,No,No,0,77.8,76.6,98.45758354755783,Not reported,
060444000408,Somerset High,33.882452,-118.13673800000001,C,No,0,No,0,No,0,No,No,0,10.88,10.56,97.05882352941177,Not reported,
060444013706,Las Flores Home Education Independent Study Academy,33.876899999999985,-118.1196,C,No,0,No,0,No,0,No,No,0,9.0,9.0,100.0,Not reported,
060474011300,Berkeley Technology Academy,37.859409,-122.27116600000001,C,No,0,Yes,1,No,0,No,No,0,5.2,5.2,100.0,Not reported,
060483000470,Moreno High (Continuation),34.062636,-118.41028499999997,C,No,0,Yes,1,No,0,No,No,0,4.0,4.0,100.0,Not reported,
060645005849,Magnolia Park,34.186637,-118.332195,C,No,0,No,0,No,0,No,No,0,2.0,2.0,100.0,Not reported,
060645008120,Monterey High (Continuation),34.186637,-118.332195,C,No,0,No,0,No,0,No,No,0,10.0,10.0,100.0,Not reported,
061221008826,Arena High (Continuation),33.92479999999999,-118.411553,C,No,0,No,0,No,0,No,No,0,1.5,1.5,100.0,Not reported,
061455001723,Edison High,36.719861,-119.8058,D,Yes,7,Yes,4,Yes,18,Yes,No,1,108.5,108.5,100.0,Not reported,
061455001986,Cambridge Continuation High,36.733221,-119.73559499999999,D,No,0,No,0,Yes,1,No,No,0,22.13,22.13,100.0,Not reported,
061455005749,J. E. Young Academic Center,36.75380199999999,-119.788923,C,No,0,No,0,No,0,No,No,0,32.13,32.13,100.0,Not reported,
061524001924,Daily (Allan F.) High (Continuation),34.149129,-118.25117300000001,C,No,0,No,0,No,0,No,No,0,14.0,14.0,100.0,Not reported,
061524008019,Jewel City Community Day,34.148958,-118.25058700000001,C,No,0,No,0,No,0,No,No,0,1.0,1.0,100.0,Not reported,
061668011295,Hawthorne Math and Science Academy,33.9203,-118.35409999999999,C,Yes,2,Yes,5,Yes,5,No,Yes,1,23.9,23.9,100.0,Not reported,
061839002254,Inglewood High,33.96039300000001,-118.35592099999997,C,Yes,4,No,0,Yes,5,No,No,0,38.0,37.0,97.36842105263158,Not reported,
061839003213,Inglewood Continuation High,33.956729999999986,-118.36308199999999,C,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,Not reported,
061839008716,City Honors International Preparatory High,33.963868000000005,-118.35625900000001,C,Yes,3,No,0,No,0,No,Yes,1,14.0,14.0,100.0,Not reported,
062250010239,Educational Partnership High,33.789407,-118.194524,C,No,0,No,0,No,0,No,No,0,21.17,21.17,100.0,Not reported,
062250013001,Beach K-12 Independent Study,33.79745499999999,-118.21853899999999,C,Yes,1,No,0,No,0,No,No,0,9.67,9.67,100.0,Not reported,
062250014120,Richard D. Browning High,33.796291,-118.154085,D,No,0,No,0,Yes,8,No,No,0,19.87,19.87,100.0,Not reported,
062271002128,Youth Opportunities Unlimited,33.96028700000001,-118.29034199999997,C,No,0,No,0,Yes,3,No,No,0,15.0,15.0,100.0,Not reported,
062271002830,Dan M. Issacs Avalon High,33.79207699999999,-118.263682,D,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271002838,Phineas Banning Senior High,33.794516,-118.261379,D,Yes,2,Yes,1,Yes,8,No,No,0,100.0,97.0,97.0,Not reported,
062271002844,Bell Senior High,33.974252,-118.19003699999999,C,Yes,2,Yes,1,Yes,1,No,No,0,93.0,87.0,93.54838709677419,Not reported,
062271002941,Crenshaw Sci Tech Engr Math and Med Magnet,33.996893,-118.32901299999999,B,Yes,1,Yes,5,No,0,Yes,No,1,33.0,33.0,100.0,Not reported,
062271002970,Eagle Rock High,34.131836,-118.20652700000001,C,Yes,2,No,0,Yes,3,No,No,0,93.0,93.0,100.0,Not reported,
062271003021,Benjamin Franklin Senior High,34.115987,-118.19880999999998,C,Yes,3,Yes,5,Yes,4,No,No,0,62.0,62.0,100.0,Not reported,
062271003037,James A. Garfield Senior High,34.026115999999995,-118.157723,C,Yes,2,Yes,6,Yes,15,No,No,0,104.0,102.0,98.07692307692307,Not reported,
062271003082,Highland Park Continuation,34.11737999999999,-118.201163,C,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271003093,John Hope Continuation,33.96755199999999,-118.26706,C,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271003098,Huntington Park Senior High,33.98664899999999,-118.218855,C,Yes,1,Yes,16,Yes,34,No,No,0,65.0,54.0,83.07692307692308,Not reported,
062271003109,Jordan High,33.943589,-118.231109,D,No,0,No,0,Yes,5,No,No,0,37.0,34.0,91.8918918918919,Not reported,
062271003110,Joseph Pomeroy Widney CAR Prep and Transition CTR,34.03592,-118.312575,C,No,0,No,0,No,0,No,No,0,29.0,26.0,89.65517241379311,Not reported,
062271003139,Abraham Lincoln Senior High,34.07467799999999,-118.20403099999999,D,Yes,2,Yes,14,Yes,5,No,No,0,49.0,49.0,100.0,Not reported,
062271003163,Manual Arts Senior High,34.008327,-118.292169,C,Yes,1,Yes,4,Yes,1,No,No,0,64.0,53.0,82.8125,Not reported,
062271003171,John Marshall Senior High,34.108046,-118.27740699999997,B,Yes,5,No,0,Yes,6,No,No,0,95.0,92.0,96.84210526315789,Not reported,
062271003197,Monterey Continuation,34.028351,-118.15873199999997,C,No,0,No,0,Yes,1,No,No,0,3.0,3.0,100.0,Not reported,
062271003201,Mt. Lukens Continuation,34.25993100000001,-118.300484,C,No,0,No,0,No,0,No,No,0,2.0,2.0,100.0,Not reported,
062271003214,Harris Newmark Continuation,34.06153599999999,-118.26328199999998,D,No,0,Yes,16,Yes,1,No,No,0,5.0,5.0,100.0,Not reported,
062271003235,Odyssey Continuation,33.955282999999994,-118.21123100000001,B,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,Not reported,
062271003296,Ramona Opportunity High,34.03392899999999,-118.19094700000001,D,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271003314,Will Rogers Continuation,34.187940000000005,-118.45396499999998,B,No,0,Yes,1,No,0,No,No,0,10.0,10.0,100.0,Not reported,
062271003315,Theodore Roosevelt Senior High,34.038388000000005,-118.21107100000002,D,Yes,1,Yes,3,Yes,4,No,No,0,67.0,64.0,95.52238805970148,Not reported,
062271003325,San Fernando Senior High,34.27222199999999,-118.44285100000002,C,Yes,6,Yes,9,Yes,4,No,No,0,92.0,91.0,98.91304347826086,Not reported,
062271003330,San Pedro Senior High,33.730073,-118.29934899999999,C,Yes,3,Yes,9,Yes,7,No,No,0,106.0,105.0,99.05660377358491,Not reported,
062271003364,South Gate Senior High,33.955113000000004,-118.20990599999999,B,Yes,3,Yes,6,Yes,3,No,No,0,86.0,83.0,96.51162790697676,Not reported,
062271003397,Thomas Riley High,33.942765,-118.24712000000001,D,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271003413,University High School Charter,34.045564,-118.460961,D,Yes,4,Yes,7,Yes,3,No,Yes,1,64.0,64.0,100.0,Not reported,
062271003430,Verdugo Hills Senior High,34.261092,-118.29845799999998,C,Yes,4,Yes,6,Yes,6,No,No,0,61.0,58.0,95.08196721311475,Not reported,
062271003477,Whitney Young Continuation,33.995183999999995,-118.326031,B,No,0,No,0,No,0,No,No,0,2.0,2.0,100.0,Not reported,
062271007118,City of Angels,34.03394,-118.186165,D,No,0,Yes,88,Yes,17,No,No,0,68.0,68.0,100.0,Not reported,
062271007751,Belmont Senior High,34.06153599999999,-118.26328199999998,D,Yes,1,No,0,Yes,1,No,No,0,31.0,31.0,100.0,Not reported,
062271007757,Downtown Business High,34.061413,-118.255017,D,Yes,5,Yes,8,Yes,5,Yes,No,1,41.0,38.0,92.6829268292683,Not reported,
062271007760,James J. McBride Special Education Center,34.000898,-118.430762,C,No,0,No,0,No,0,No,No,0,12.0,11.0,91.66666666666666,Not reported,
062271007762,Alfonso B. Perez Special Education Center,34.038373,-118.16808300000001,D,No,0,No,0,No,0,No,No,0,31.0,30.0,96.7741935483871,Not reported,
062271007763,Boyle Heights Continuation,34.037316,-118.211893,D,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
062271007764,Sophia T. Salvin Special Education Center,34.038416,-118.296805,D,No,0,No,0,No,0,No,No,0,11.0,11.0,100.0,Not reported,
062271008886,Diane S. Leichman Career Preparatory and Transition Center,34.198781999999994,-118.54836899999997,C,No,0,No,0,No,0,No,No,0,21.0,16.0,76.19047619047619,Not reported,
062271008887,Los Angeles Center for Enriched Studies,34.044267,-118.37143300000001,B,Yes,5,Yes,2,Yes,4,Yes,No,1,63.0,62.0,98.4126984126984,Not reported,
062271010240,Francisco Bravo Medical Magnet High,34.05812000000001,-118.202889,D,Yes,5,No,0,Yes,2,Yes,No,1,69.0,69.0,100.0,Not reported,
062271010842,Richard A. Alonzo Community Day,34.094956,-118.315297,C,No,0,No,0,No,0,No,No,0,6.0,6.0,100.0,Not reported,
062271010889,Maywood Academy High,33.982224,-118.18898099999997,C,No,0,Yes,4,Yes,2,No,No,0,47.0,42.0,89.36170212765957,Not reported,
062271011626,Santee Education Complex,34.029106999999996,-118.26282899999998,D,Yes,1,No,0,Yes,4,No,No,0,80.0,75.0,93.75,Not reported,
062271011650,School of Business and Tourism at Contreras Learning Complex,34.05748599999999,-118.261472,C,No,0,No,0,Yes,2,No,No,0,20.0,20.0,100.0,Not reported,
062271011651,East Valley Senior High,34.170983,-118.371581,C,No,0,Yes,1,No,0,No,No,0,26.0,24.0,92.3076923076923,Not reported,
062271011888,Contreras Lrng Center-Los Angeles Sch of Global Studies,34.05748599999999,-118.261472,C,No,0,No,0,Yes,3,No,No,0,17.0,16.0,94.11764705882352,Not reported,
062271012114,West Adams Preparatory High,34.039665,-118.28970000000001,D,Yes,1,No,0,Yes,5,No,No,0,60.0,56.0,93.33333333333333,Not reported,
062271012234,Helen Bernstein High,34.09598700000001,-118.31390499999999,C,Yes,2,Yes,4,Yes,2,No,No,0,35.0,32.0,91.42857142857143,Not reported,
062271012295,Edward R. Roybal Learning Center,34.061413,-118.255017,D,Yes,1,Yes,3,Yes,3,No,No,0,44.0,44.0,100.0,Not reported,
062271012314,Contreras Learning Center-Academic Leadership Community,34.05748599999999,-118.261472,C,Yes,1,No,0,Yes,2,No,No,0,22.0,22.0,100.0,Not reported,
062271012438,Felicitas and Gonzalo Mendez High,34.04853799999999,-118.22695299999998,D,Yes,4,Yes,13,Yes,5,No,No,0,52.0,52.0,100.0,Not reported,
062271012657,E. Los Angeles Renaiss Acad at Esteban E. Torres High #2,34.04184599999999,-118.17553100000002,D,Yes,1,No,0,No,0,No,No,0,21.0,20.0,95.23809523809523,Not reported,
062271012711,Humanitas Acad of Art and Tech at Esteban E. Torres High #4,34.04184599999999,-118.17553100000002,D,No,0,Yes,3,Yes,3,No,No,0,21.0,20.0,95.23809523809523,Not reported,
062271012720,Soc Just Leadership Acad at Esteban E. Torres High #5,34.04184599999999,-118.17553100000002,D,Yes,1,No,0,Yes,1,Yes,No,1,12.0,12.0,100.0,Not reported,
062271012771,Barack Obama Global Preparation Academy,34.000983999999995,-118.30923300000002,C,No,0,Yes,1,No,0,No,No,0,21.0,17.0,80.95238095238095,Not reported,
062271012787,Esteban Torres East LA Performing Arts Magnet,34.04184599999999,-118.17553100000002,D,Yes,1,Yes,4,Yes,2,Yes,No,1,18.0,18.0,100.0,Not reported,
062271012791,Math Science & Technology Magnet Academy at Roosevelt High,34.038388000000005,-118.21107100000002,D,Yes,3,No,0,Yes,10,Yes,No,1,22.0,22.0,100.0,Not reported,
062271012819,Engr and Tech Acad at Esteban E. Torres High #3,34.04184599999999,-118.17553100000002,D,Yes,2,Yes,1,Yes,1,No,No,0,17.0,15.0,88.23529411764706,Not reported,
062271012871,Dr. Maya Angelou Community High,33.994012000000005,-118.26729199999997,D,Yes,1,No,0,Yes,12,No,No,0,47.0,43.0,91.48936170212765,Not reported,
062271012885,Performing Arts Community at Diego Rivera Learning Complex,33.983657,-118.25596100000001,D,Yes,1,No,0,Yes,1,No,No,0,26.0,24.0,92.3076923076923,Not reported,
062271012937,Diego Rivera Learning Complex Green Design STEAM Academy,33.983657,-118.25596100000001,D,Yes,1,Yes,1,Yes,6,No,No,0,25.0,24.0,96.0,Not reported,
062271012971,Public Service Community at Diego Rivera Learning Complex,33.983657,-118.25596100000001,D,Yes,1,Yes,3,No,0,No,No,0,23.0,19.0,82.6086956521739,Not reported,
062271012973,Communication and Tech at Diego Rivera Lrng Complex,33.983657,-118.25596100000001,D,No,0,Yes,3,Yes,4,No,No,0,20.0,18.0,90.0,Not reported,
062271013065,Augustus Hawkins High,33.986351,-118.288193,C,Yes,1,Yes,6,Yes,6,No,No,0,23.0,23.0,100.0,Not reported,
062271013079,Mervyn M. Dymally High,33.957097,-118.269051,C,No,0,Yes,2,Yes,2,No,No,0,32.0,25.0,78.125,Not reported,
062271013086,Linda Esperanza Marquez High C School of Social Justice,33.982915000000006,-118.23404,D,Yes,1,Yes,1,No,0,No,No,0,26.0,25.0,96.15384615384616,Not reported,
062271013101,Hilda L. Solis Lrng Acad Sch of Tech Business and Ed,34.03922,-118.171921,D,Yes,1,No,0,Yes,2,No,No,0,14.0,14.0,100.0,Not reported,
062271013139,STEM Academy at Bernstein High,34.09598700000001,-118.31390499999999,C,Yes,2,Yes,4,Yes,5,No,No,0,27.0,27.0,100.0,Not reported,
062271013173,Linda Esperanza Marquez High A Hntngtn Park Inst of Appl Med,33.982915000000006,-118.23404,D,Yes,1,No,0,Yes,6,No,No,0,29.0,27.0,93.10344827586206,Not reported,
062271013203,Linda Esperanza Marquez High B LIBRA Academy,33.982915000000006,-118.23404,D,Yes,2,No,0,No,0,No,No,0,27.0,26.0,96.29629629629629,Not reported,
062271013271,Contreras Learning Center-School of Social Justice,34.05748599999999,-118.261472,C,Yes,1,No,0,Yes,2,No,No,0,21.0,20.0,95.23809523809523,Not reported,
062271013775,Boyle Heights Sci Tech Engr and Math Magnet,34.036887,-118.20986499999998,D,No,0,No,0,Yes,1,Yes,No,1,12.0,11.0,91.66666666666666,Not reported,
062271013971,Science Academy STEM Magnet,34.170983,-118.371581,C,Yes,5,Yes,2,Yes,5,Yes,No,1,15.0,15.0,100.0,Not reported,
062271014102,Maywood Center for Enriched Studies,33.987696,-118.183025,C,Yes,3,Yes,8,Yes,2,Yes,No,1,59.0,57.0,96.61016949152543,Not reported,
062271014112,Horace Mann UCLA Community,33.976206,-118.31155799999999,C,Yes,1,No,0,Yes,2,No,No,0,27.0,25.0,92.5925925925926,Not reported,
062271014289,University Pathways Public Service Academy,33.960623,-118.24893300000001,D,No,0,No,0,No,0,No,No,0,13.0,11.0,84.61538461538461,Not reported,
062271014307,University Pathways Medical Magnet Academy,33.932266999999996,-118.27002699999997,C,No,0,No,0,No,0,Yes,No,1,8.0,8.0,100.0,Not reported,
062547008726,Montebello Community Day,34.02380099999999,-118.141579,B,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,Not reported,
062547012972,Applied Technology Center,34.004799999999996,-118.117,C,No,0,No,0,Yes,1,No,No,0,37.0,35.0,94.5945945945946,Not reported,
062805004255,Dewey Academy High,37.79692099999999,-122.25818000000001,D,No,0,No,0,Yes,5,No,No,0,13.0,13.0,100.0,Not reported,
062805007804,Street Academy Alternative High,37.817603000000005,-122.26552400000001,C,No,0,No,0,Yes,2,No,No,0,9.0,2.0,22.22222222222222,Not reported,
062805008676,LIFE Academy,37.784649999999985,-122.216614,C,No,0,No,0,No,0,No,No,0,24.8,19.8,79.83870967741935,Not reported,
062805011350,MetWest High,37.795308,-122.257863,D,No,0,No,0,Yes,1,No,No,0,18.0,18.0,100.0,Not reported,
062805011555,McClymonds High,37.818177999999996,-122.27904899999999,D,No,0,No,0,Yes,2,No,No,0,25.0,22.0,88.0,Not reported,
062805012049,Oakland International High,37.83384300000001,-122.26048999999998,C,No,0,No,0,Yes,3,No,No,0,29.0,27.4,94.48275862068965,Not reported,
062805012325,Ralph J. Bunche Continuation High,37.80810900000001,-122.282439,D,No,0,No,0,No,0,No,No,0,6.7,6.7,100.0,Not reported,
062805012506,Gateway to College High at Laney College,37.796538,-122.263195,D,No,0,No,0,No,0,No,No,0,0.0,0.0,,Not reported,
062805012611,Young Adult Program,37.838115,-122.274316,D,No,0,No,0,No,0,No,No,0,12.0,9.0,75.0,Not reported,
062970010532,Palos Verdes High,33.78060000000001,-118.4196,A,Yes,5,No,0,Yes,4,No,No,0,68.3,68.3,100.0,Not reported,
062994004662,Blair High,34.126452,-118.14633399999998,D,Yes,1,No,0,Yes,9,Yes,No,1,56.16,54.16,96.43874643874643,Not reported,
062994004669,Rose City High (Continuation),34.139875,-118.134667,C,No,0,No,0,Yes,1,No,No,0,11.9,11.9,100.0,Not reported,
063033004731,Piedmont High,37.823232,-122.233126,A,No,0,Yes,4,Yes,5,No,No,0,49.1,48.3,98.37067209775967,Not reported,
063033007819,Millennium High Alternative,37.82286599999999,-122.23374899999999,A,No,0,No,0,No,0,No,No,0,5.0,5.0,100.0,Not reported,
063132004840,Fremont Academy of Engineering and Design,34.040901,-117.75620700000002,C,No,0,Yes,20,Yes,10,No,No,0,36.0,36.0,100.0,Not reported,
063132004842,Garey High,34.037465,-117.752513,C,Yes,5,Yes,20,Yes,16,No,No,0,90.0,90.0,100.0,Not reported,
063384005221,American Legion High (Continuation),38.547923,-121.46442900000001,C,No,0,No,0,No,0,No,No,0,13.5,13.5,100.0,Not reported,
063384011194,The MET,38.56731,-121.50134999999999,D,No,0,No,0,Yes,2,No,Yes,1,16.3,16.3,100.0,Not reported,
063432005468,Garfield High,32.71840399999999,-117.14920499999998,D,No,0,No,0,Yes,9,No,No,0,25.8,25.8,100.0,Not reported,
063432005482,Hoover High,32.756028,-117.09800499999999,C,Yes,1,Yes,8,Yes,17,No,No,0,106.46,102.46,96.24272027052415,Not reported,
063432005496,La Jolla High,32.833426,-117.272757,B,Yes,1,Yes,4,Yes,9,No,No,0,54.8,53.8,98.17518248175182,Not reported,
063432005526,Morse High,32.70110499999999,-117.048031,D,Yes,2,Yes,5,Yes,20,No,No,0,83.0,79.0,95.18072289156626,Not reported,
063432005537,Point Loma High,32.739946,-117.225576,A,No,0,No,0,Yes,18,No,No,0,76.4,76.4,100.0,Not reported,
063432007682,ALBA,32.750766,-117.13484999999999,C,No,0,No,0,Yes,2,No,No,0,8.0,8.0,100.0,Not reported,
063432011939,Lincoln High,32.70349399999999,-117.089526,C,Yes,2,Yes,7,Yes,15,No,No,0,64.2,64.2,100.0,Not reported,
063432013144,Home & Hosp/Transition Support,32.754564,-117.147475,C,No,0,No,0,No,0,No,No,0,22.0,21.0,95.45454545454545,Not reported,
063441003976,Marshall (Thurgood) High,37.736031000000004,-122.401704,D,Yes,2,No,0,Yes,8,No,No,0,32.05,32.05,100.0,Not reported,
063441005581,Lincoln (Abraham) High,37.74636,-122.48094000000002,B,Yes,9,No,0,Yes,20,No,No,0,88.83,88.83,100.0,Not reported,
063441005587,Balboa High,37.72104099999999,-122.441077,C,Yes,4,No,0,Yes,14,No,No,0,64.39,64.39,100.0,Not reported,
063441005602,Downtown High,37.761526,-122.40393399999998,D,No,0,No,0,Yes,5,No,No,0,14.09,14.09,100.0,Not reported,
063441005612,Galileo High,37.803893,-122.42364,C,Yes,12,No,0,Yes,11,No,No,0,120.4,120.4,100.0,Not reported,
063441005653,Wells (Ida B.) High,37.775116999999995,-122.43405300000002,C,No,0,No,0,No,0,No,No,0,16.65,16.65,100.0,Not reported,
063441007840,Independence High,37.76325799999999,-122.463744,C,Yes,1,No,0,Yes,3,No,No,0,15.2,15.2,100.0,Not reported,
063442503273,Gabrielino High,34.0828,-118.0918,C,Yes,7,Yes,5,Yes,5,No,No,0,67.0,67.0,100.0,Not reported,
063442507166,Del Mar High,34.098499999999994,-118.0992,C,No,0,No,0,No,0,No,No,0,4.0,4.0,100.0,Not reported,
063459005736,San Jose High,37.349894,-121.871994,C,Yes,1,No,0,Yes,7,No,No,0,49.9,49.9,100.0,Not reported,
063459005746,Willow Glen High,37.291847999999995,-121.89729200000001,B,Yes,3,Yes,7,Yes,5,No,No,0,80.6,80.6,100.0,Not reported,
063570006098,Olympic High (Continuation),34.006794,-118.47724100000002,D,Yes,1,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
063750006338,South Pasadena Senior High,34.1094,-118.15340000000002,C,Yes,6,Yes,9,Yes,5,No,No,0,64.0,64.0,100.0,Not reported,
063801006403,Edison High,37.93716299999999,-121.28803399999997,D,Yes,1,Yes,2,Yes,13,No,No,0,115.0,80.0,69.56521739130434,Not reported,
063898002195,Dr. Doug Sears Learning Center,34.106894,-118.057544,B,No,0,No,0,No,0,No,No,0,7.0,7.0,100.0,Not reported,
063898006540,Temple City High,34.11817099999999,-118.06399100000002,C,Yes,8,Yes,3,Yes,5,No,No,0,77.23,77.23,100.0,Not reported,
063898007145,Temple City Alternative,34.11817099999999,-118.06399100000002,C,No,0,No,0,No,0,No,No,0,1.0,1.0,100.0,Not reported,
069105212994,Urban Corps of San Diego County Charter,32.755362999999996,-117.20344199999998,D,No,0,No,0,No,0,No,Yes,1,8.0,8.0,100.0,Not reported,
069107808010,Renaissance County Community,33.89891399999999,-118.33259300000002,D,No,0,No,0,No,0,No,No,0,15.0,15.0,100.0,Not reported,
069107809663,L.A. County High School for the Arts,34.069364,-118.16718400000002,C,Yes,1,No,0,Yes,3,No,No,0,20.3,20.3,100.0,Not reported,
069107812696,Central Juvenile Hall,34.06408799999999,-118.20715300000002,D,No,0,No,0,No,0,No,No,0,27.0,27.0,100.0,Not reported,
069111109270,S.F. County Court Woodside Learning Ctr,37.745924,-122.452503,B,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,Not reported,
069111109472,S.F. County Opportunity (Hilltop),37.750413,-122.409646,D,Yes,1,No,0,Yes,4,No,No,0,4.22,4.22,100.0,Not reported,
069111109473,S.F. County Special Education,37.74363099999999,-122.50010399999996,B,No,0,No,0,No,0,No,No,0,6.17,6.17,100.0,Not reported,
080336000322,Career Education Center Early College,39.7553,-105.02269999999999,D,Yes,1,Yes,3,Yes,5,No,No,0,41.99,41.99,100.0,SWELIGSWPROG,
080336000338,East High School,39.7416,-104.9557,C,Yes,24,No,0,Yes,12,No,No,0,126.33,125.33,99.20842238581493,NOTTITLE1ELIG,0.0
080336000380,Contemporary Learning Academy,39.730039999999995,-104.984491,C,No,0,No,0,Yes,2,No,No,0,14.5,14.5,100.0,SWELIGSWPROG,
080336000389,North High School,39.76049999999999,-105.02219999999998,D,Yes,4,Yes,4,Yes,16,No,No,0,96.29,96.29,100.0,SWELIGSWPROG,
080336001795,Prep Academy,39.7564,-104.95769999999999,C,No,0,Yes,3,Yes,1,No,No,0,17.75,17.75,100.0,SWELIGSWPROG,
080336001894,AUL Denver,39.75873899999999,-105.016959,D,No,0,No,0,No,0,No,Yes,1,9.92,7.94,80.04032258064517,SWELIGSWPROG,
080336001917,Denver Center for International Studies,39.7253,-104.9942,D,Yes,1,No,0,No,0,Yes,No,1,34.83,34.83,100.0,SWELIGSWPROG,
080336006328,Manual High School,39.756508000000004,-104.96713799999999,D,No,0,No,0,Yes,2,No,No,0,20.07,20.07,100.0,SWELIGSWPROG,
080336006345,Gilliam School,39.7574,-104.9729,D,No,0,No,0,No,0,No,No,0,8.88,8.88,100.0,NOTTITLE1ELIG,0.0
080336006443,Denver Justice High School,39.73012000000001,-104.98323100000002,C,No,0,No,0,Yes,1,No,Yes,1,6.44,4.48,69.56521739130434,SWELIGSWPROG,
080336006516,Denver Center for 21st-Century Learning at Wyman,39.74289999999999,-104.96529999999998,C,No,0,Yes,3,Yes,1,No,No,0,17.74,17.74,100.0,SWELIGSWPROG,
080336006551,West High School,39.7311,-104.99469999999998,D,No,0,Yes,3,Yes,7,No,No,0,35.89,35.89,100.0,SWELIGSWPROG,
080336006568,Denver Montessori Junior/Senior High School,39.77501,-105.009658,C,No,0,No,0,Yes,3,No,No,0,13.99,13.99,100.0,NOTTITLE1ELIG,0.0
080336006569,North High School Engagement Center,39.760044,-105.022794,D,No,0,No,0,Yes,1,No,No,0,8.99,8.99,100.0,SWELIGSWPROG,
080336006583,Compassion Road Academy,39.732324,-104.991384,D,No,0,No,0,Yes,1,No,No,0,9.5,9.5,100.0,SWELIGSWPROG,
080336006626,Girls Athletic Leadership School High School,39.72806,-104.995791,D,No,0,No,0,No,0,No,Yes,1,9.36,7.58,80.98290598290599,SWELIGSWPROG,
080336006636,DSST: Cole High School,39.76260599999999,-104.968967,D,Yes,2,Yes,4,Yes,3,No,Yes,1,28.87,10.58,36.64703844821614,SWELIGSWPROG,
080336006640,Denver School of Innovation and Sustainable Design,39.737694999999995,-104.97698,C,No,0,No,0,Yes,2,No,No,0,12.5,12.5,100.0,NOTTITLE1ELIG,0.0
080336006684,DSST: Cedar High School,39.71381999999999,-104.97981099999998,C,Yes,3,Yes,7,Yes,8,No,Yes,1,36.93,17.69,47.9014351475765,NOTTITLE1ELIG,0.0
080336006735,Colorado High School Charter - GES,39.775425,-104.95120899999999,D,No,0,No,0,No,0,No,Yes,1,11.26,8.9,79.04085257548846,SWELIGSWPROG,
080612001037,Central High School,38.25399999999999,-104.6248,A,No,0,Yes,35,No,0,No,No,0,42.7,40.7,95.31615925058547,NOTTITLE1ELIG,0.0
080612006350,Pueblo Youth Service Center,38.282,-104.6266,D,No,0,No,0,No,0,No,No,0,3.0,3.0,100.0,NOTTITLE1ELIG,0.0
090001500809,The Bridge Academy,41.18388600000001,-73.184309,D,No,0,No,0,No,0,No,Yes,1,18.0,15.0,83.33333333333334,SWELIGSWPROG,
090002400981,Amistad Academy,41.311152,-72.937407,C,Yes,6,No,0,Yes,6,No,Yes,1,116.0,97.0,83.62068965517241,SWELIGSWPROG,
090021201528,Achievement First Hartford Academy,41.784008,-72.69729200000002,C,Yes,4,No,0,Yes,3,No,Yes,1,81.0,72.0,88.88888888888889,SWELIGSWPROG,
090022101803,Capital Preparatory Harbor School,41.17515600000001,-73.18848899999999,C,Yes,1,No,0,Yes,3,No,Yes,1,48.0,32.0,66.66666666666666,SWELIGSWPROG,
090045000050,Bassick High School,41.173028,-73.207122,C,Yes,2,No,0,No,0,No,No,0,64.0,64.0,100.0,NOTTITLE1ELIG,0.0
090045001631,Bridgeport Military Academy,41.163964,-73.19554599999998,B,No,0,No,0,No,0,No,No,0,22.0,22.0,100.0,NOTTITLE1ELIG,0.0
090070001497,Greater Hartford Academy of the Arts High School - Full Day,41.755941,-72.662506,D,Yes,2,No,0,No,0,Yes,No,1,30.6,30.6,100.0,SWELIGSWPROG,
090153001379,Fairfield Ludlowe High School,41.1494,-73.2633,A,Yes,8,Yes,13,Yes,12,No,No,0,134.35,134.35,100.0,NOTTITLE1ELIG,0.0
