freq,size_emp,cost,unit,geo,2005,2010,2015,2020,2005_value,2005_note,2010_value,2010_note,2015_value,2015_note,2020_value,2020_note
A,TOTAL,TOTAL,EUR,PL,106 ,124 b,158 ,108 ,106.0,,124.0,b,158.0,,108.0,
A,TOTAL,TOTAL,PPS,PL,194 ,210 b,281 ,: ,194.0,,210.0,b,281.0,,,
A,TOTAL,TOTAL,PPS_EU27_2020,PL,187 ,208 b,268 ,179 ,187.0,,208.0,b,268.0,,179.0,
A,10-49,DIR,EUR,PT,47 ,121 b,69 ,29 ,47.0,,121.0,b,69.0,,29.0,
A,10-49,DIR,PPS,PT,60 ,148 b,89 ,: ,60.0,,148.0,b,89.0,,,
A,10-49,DIR,PPS_EU27_2020,PT,58 ,147 b,85 ,35 ,58.0,,147.0,b,85.0,,35.0,
A,10-49,LCP,EUR,PT,52 ,135 ,85 ,78 ,52.0,,135.0,,85.0,,78.0,
A,10-49,LCP,PPS,PT,66 ,166 ,109 ,: ,66.0,,166.0,,109.0,,,
A,10-49,LCP,PPS_EU27_2020,PT,64 ,164 ,104 ,91 ,64.0,,164.0,,104.0,,91.0,
A,10-49,NET,EUR,PT,-4 ,-31 b,1 ,-1 ,-4.0,,-31.0,b,1.0,,-1.0,
A,10-49,NET,PPS,PT,-5 ,-39 b,1 ,: ,-5.0,,-39.0,b,1.0,,,
A,10-49,NET,PPS_EU27_2020,PT,-5 ,-38 b,1 ,-1 ,-5.0,,-38.0,b,1.0,,-1.0,
A,10-49,TOTAL,EUR,PT,95 ,225 b,155 ,106 ,95.0,,225.0,b,155.0,,106.0,
A,10-49,TOTAL,PPS,PT,122 ,276 b,199 ,: ,122.0,,276.0,b,199.0,,,
A,10-49,TOTAL,PPS_EU27_2020,PT,117 ,273 b,191 ,125 ,117.0,,273.0,b,191.0,,125.0,
A,50-249,DIR,EUR,PT,82 ,187 b,83 ,51 ,82.0,,187.0,b,83.0,,51.0,
A,50-249,DIR,PPS,PT,105 ,229 b,107 ,: ,105.0,,229.0,b,107.0,,,
A,50-249,DIR,PPS_EU27_2020,PT,101 ,227 b,102 ,60 ,101.0,,227.0,b,102.0,,60.0,
A,50-249,LCP,EUR,PT,108 ,278 ,146 ,151 ,108.0,,278.0,,146.0,,151.0,
A,50-249,LCP,PPS,PT,138 ,341 ,188 ,: ,138.0,,341.0,,188.0,,,
A,50-249,LCP,PPS_EU27_2020,PT,133 ,338 ,180 ,177 ,133.0,,338.0,,180.0,,177.0,
A,50-249,NET,EUR,PT,-8 ,-33 b,1 ,-1 ,-8.0,,-33.0,b,1.0,,-1.0,
A,50-249,NET,PPS,PT,-10 ,-41 b,1 ,: ,-10.0,,-41.0,b,1.0,,,
A,50-249,NET,PPS_EU27_2020,PT,-10 ,-41 b,1 ,-1 ,-10.0,,-41.0,b,1.0,,-1.0,
A,50-249,TOTAL,EUR,PT,182 ,431 b,230 ,201 ,182.0,,431.0,b,230.0,,201.0,
A,50-249,TOTAL,PPS,PT,233 ,530 b,296 ,: ,233.0,,530.0,b,296.0,,,
A,50-249,TOTAL,PPS_EU27_2020,PT,224 ,524 b,283 ,236 ,224.0,,524.0,b,283.0,,236.0,
A,GE250,DIR,EUR,PT,145 ,241 b,150 ,68 ,145.0,,241.0,b,150.0,,68.0,
A,GE250,DIR,PPS,PT,185 ,296 b,192 ,: ,185.0,,296.0,b,192.0,,,
A,GE250,DIR,PPS_EU27_2020,PT,178 ,293 b,184 ,80 ,178.0,,293.0,b,184.0,,80.0,
A,GE250,LCP,EUR,PT,199 ,382 ,253 ,227 ,199.0,,382.0,,253.0,,227.0,
A,GE250,LCP,PPS,PT,254 ,470 ,326 ,: ,254.0,,470.0,,326.0,,,
A,GE250,LCP,PPS_EU27_2020,PT,245 ,464 ,311 ,267 ,245.0,,464.0,,311.0,,267.0,
A,GE250,NET,EUR,PT,-10 ,-14 b,-2 ,-1 ,-10.0,,-14.0,b,-2.0,,-1.0,
A,GE250,NET,PPS,PT,-12 ,-17 b,-3 ,: ,-12.0,,-17.0,b,-3.0,,,
A,GE250,NET,PPS_EU27_2020,PT,-12 ,-17 b,-3 ,-1 ,-12.0,,-17.0,b,-3.0,,-1.0,
A,GE250,TOTAL,EUR,PT,334 ,610 b,401 ,294 ,334.0,,610.0,b,401.0,,294.0,
A,GE250,TOTAL,PPS,PT,427 ,749 b,515 ,: ,427.0,,749.0,b,515.0,,,
A,GE250,TOTAL,PPS_EU27_2020,PT,411 ,741 b,493 ,346 ,411.0,,741.0,b,493.0,,346.0,
A,TOTAL,DIR,EUR,PT,88 ,182 b,101 ,50 ,88.0,,182.0,b,101.0,,50.0,
A,TOTAL,DIR,PPS,PT,112 ,224 b,130 ,: ,112.0,,224.0,b,130.0,,,
A,TOTAL,DIR,PPS_EU27_2020,PT,108 ,221 b,124 ,59 ,108.0,,221.0,b,124.0,,59.0,
A,TOTAL,LCP,EUR,PT,114 ,263 ,161 ,155 ,114.0,,263.0,,161.0,,155.0,
A,TOTAL,LCP,PPS,PT,145 ,323 ,207 ,: ,145.0,,323.0,,207.0,,,
A,TOTAL,LCP,PPS_EU27_2020,PT,140 ,319 ,198 ,182 ,140.0,,319.0,,198.0,,182.0,
A,TOTAL,NET,EUR,PT,-7 ,-26 b,0 ,-1 ,-7.0,,-26.0,b,0.0,,-1.0,
A,TOTAL,NET,PPS,PT,-9 ,-32 b,0 ,: ,-9.0,,-32.0,b,0.0,,,
A,TOTAL,NET,PPS_EU27_2020,PT,-8 ,-31 b,0 ,-1 ,-8.0,,-31.0,b,0.0,,-1.0,
A,TOTAL,TOTAL,EUR,PT,195 ,419 b,262 ,204 ,195.0,,419.0,b,262.0,,204.0,
A,TOTAL,TOTAL,PPS,PT,249 ,515 b,337 ,: ,249.0,,515.0,b,337.0,,,
A,TOTAL,TOTAL,PPS_EU27_2020,PT,240 ,509 b,322 ,239 ,240.0,,509.0,b,322.0,,239.0,
A,10-49,DIR,EUR,RO,11 ,: ,14 ,4 ,11.0,,,,14.0,,4.0,
A,10-49,DIR,PPS,RO,25 ,: ,28 ,: ,25.0,,,,28.0,,,
A,10-49,DIR,PPS_EU27_2020,RO,24 ,: ,27 ,7 ,24.0,,,,27.0,,7.0,
A,10-49,LCP,EUR,RO,4 ,: ,12 ,5 ,4.0,,,,12.0,,5.0,
A,10-49,LCP,PPS,RO,10 ,: ,24 ,: ,10.0,,,,24.0,,,
A,10-49,LCP,PPS_EU27_2020,RO,9 ,: ,23 ,9 ,9.0,,,,23.0,,9.0,
A,10-49,NET,EUR,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,10-49,NET,PPS,RO,0 ,: ,0 ,: ,0.0,,,,0.0,,,
A,10-49,NET,PPS_EU27_2020,RO,0 ,: ,0 ,-1 ,0.0,,,,0.0,,-1.0,
A,10-49,TOTAL,EUR,RO,16 ,: ,26 ,8 ,16.0,,,,26.0,,8.0,
A,10-49,TOTAL,PPS,RO,34 ,: ,53 ,: ,34.0,,,,53.0,,,
A,10-49,TOTAL,PPS_EU27_2020,RO,33 ,: ,51 ,16 ,33.0,,,,51.0,,16.0,
A,50-249,DIR,EUR,RO,16 ,: ,20 ,19 ,16.0,,,,20.0,,19.0,
A,50-249,DIR,PPS,RO,36 ,: ,41 ,: ,36.0,,,,41.0,,,
A,50-249,DIR,PPS_EU27_2020,RO,35 ,: ,39 ,36 ,35.0,,,,39.0,,36.0,
A,50-249,LCP,EUR,RO,8 ,: ,33 ,36 ,8.0,,,,33.0,,36.0,
A,50-249,LCP,PPS,RO,18 ,: ,66 ,: ,18.0,,,,66.0,,,
A,50-249,LCP,PPS_EU27_2020,RO,17 ,: ,63 ,69 ,17.0,,,,63.0,,69.0,
A,50-249,NET,EUR,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,50-249,NET,PPS,RO,0 ,: ,0 ,: ,0.0,,,,0.0,,,
A,50-249,NET,PPS_EU27_2020,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,50-249,TOTAL,EUR,RO,25 ,: ,53 ,56 ,25.0,,,,53.0,,56.0,
A,50-249,TOTAL,PPS,RO,54 ,: ,107 ,: ,54.0,,,,107.0,,,
A,50-249,TOTAL,PPS_EU27_2020,RO,52 ,: ,102 ,105 ,52.0,,,,102.0,,105.0,
A,GE250,DIR,EUR,RO,44 ,: ,44 ,32 ,44.0,,,,44.0,,32.0,
A,GE250,DIR,PPS,RO,96 ,: ,88 ,: ,96.0,,,,88.0,,,
A,GE250,DIR,PPS_EU27_2020,RO,92 ,: ,84 ,60 ,92.0,,,,84.0,,60.0,
A,GE250,LCP,EUR,RO,30 ,: ,90 ,107 ,30.0,,,,90.0,,107.0,
A,GE250,LCP,PPS,RO,66 ,: ,181 ,: ,66.0,,,,181.0,,,
A,GE250,LCP,PPS_EU27_2020,RO,64 ,: ,173 ,202 ,64.0,,,,173.0,,202.0,
A,GE250,NET,EUR,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,GE250,NET,PPS,RO,0 ,: ,0 ,: ,0.0,,,,0.0,,,
A,GE250,NET,PPS_EU27_2020,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,GE250,TOTAL,EUR,RO,74 ,: ,134 ,139 ,74.0,,,,134.0,,139.0,
A,GE250,TOTAL,PPS,RO,162 ,: ,269 ,: ,162.0,,,,269.0,,,
A,GE250,TOTAL,PPS_EU27_2020,RO,157 ,: ,257 ,262 ,157.0,,,,257.0,,262.0,
A,TOTAL,DIR,EUR,RO,29 ,: ,30 ,21 ,29.0,,,,30.0,,21.0,
A,TOTAL,DIR,PPS,RO,64 ,: ,60 ,: ,64.0,,,,60.0,,,
A,TOTAL,DIR,PPS_EU27_2020,RO,62 ,: ,57 ,39 ,62.0,,,,57.0,,39.0,
A,TOTAL,LCP,EUR,RO,19 ,: ,55 ,60 ,19.0,,,,55.0,,60.0,
A,TOTAL,LCP,PPS,RO,41 ,: ,110 ,: ,41.0,,,,110.0,,,
A,TOTAL,LCP,PPS_EU27_2020,RO,40 ,: ,105 ,113 ,40.0,,,,105.0,,113.0,
A,TOTAL,NET,EUR,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,TOTAL,NET,PPS,RO,0 ,: ,0 ,: ,0.0,,,,0.0,,,
A,TOTAL,NET,PPS_EU27_2020,RO,0 ,: ,0 ,0 ,0.0,,,,0.0,,0.0,
A,TOTAL,TOTAL,EUR,RO,48 ,: ,84 ,80 ,48.0,,,,84.0,,80.0,
A,TOTAL,TOTAL,PPS,RO,105 ,: ,169 ,: ,105.0,,,,169.0,,,
A,TOTAL,TOTAL,PPS_EU27_2020,RO,102 ,: ,162 ,152 ,102.0,,,,162.0,,152.0,
A,10-49,DIR,EUR,RS,: ,: ,: ,32 ,,,,,,,32.0,
A,10-49,DIR,PPS_EU27_2020,RS,: ,: ,: ,60 ,,,,,,,60.0,
A,10-49,LCP,EUR,RS,: ,: ,: ,40 ,,,,,,,40.0,
A,10-49,LCP,PPS_EU27_2020,RS,: ,: ,: ,74 ,,,,,,,74.0,
A,10-49,NET,EUR,RS,: ,: ,: ,-2 ,,,,,,,-2.0,
A,10-49,NET,PPS_EU27_2020,RS,: ,: ,: ,-4 ,,,,,,,-4.0,
A,10-49,TOTAL,EUR,RS,: ,: ,: ,70 ,,,,,,,70.0,
A,10-49,TOTAL,PPS_EU27_2020,RS,: ,: ,: ,131 ,,,,,,,131.0,
A,50-249,DIR,EUR,RS,: ,: ,: ,34 ,,,,,,,34.0,
A,50-249,DIR,PPS_EU27_2020,RS,: ,: ,: ,64 ,,,,,,,64.0,
A,50-249,LCP,EUR,RS,: ,: ,: ,39 ,,,,,,,39.0,
A,50-249,LCP,PPS_EU27_2020,RS,: ,: ,: ,74 ,,,,,,,74.0,
A,50-249,NET,EUR,RS,: ,: ,: ,-1 ,,,,,,,-1.0,
A,50-249,NET,PPS_EU27_2020,RS,: ,: ,: ,-1 ,,,,,,,-1.0,
A,50-249,TOTAL,EUR,RS,: ,: ,: ,73 ,,,,,,,73.0,
A,50-249,TOTAL,PPS_EU27_2020,RS,: ,: ,: ,137 ,,,,,,,137.0,
A,GE250,DIR,EUR,RS,: ,: ,: ,28 ,,,,,,,28.0,
A,GE250,DIR,PPS_EU27_2020,RS,: ,: ,: ,53 ,,,,,,,53.0,
A,GE250,LCP,EUR,RS,: ,: ,: ,55 ,,,,,,,55.0,
A,GE250,LCP,PPS_EU27_2020,RS,: ,: ,: ,103 ,,,,,,,103.0,
A,GE250,NET,EUR,RS,: ,: ,: ,0 ,,,,,,,0.0,
A,GE250,NET,PPS_EU27_2020,RS,: ,: ,: ,0 ,,,,,,,0.0,
A,GE250,TOTAL,EUR,RS,: ,: ,: ,83 ,,,,,,,83.0,
A,GE250,TOTAL,PPS_EU27_2020,RS,: ,: ,: ,156 ,,,,,,,156.0,
A,TOTAL,DIR,EUR,RS,: ,: ,: ,31 ,,,,,,,31.0,
A,TOTAL,DIR,PPS_EU27_2020,RS,: ,: ,: ,58 ,,,,,,,58.0,
A,TOTAL,LCP,EUR,RS,: ,: ,: ,47 ,,,,,,,47.0,
A,TOTAL,LCP,PPS_EU27_2020,RS,: ,: ,: ,89 ,,,,,,,89.0,
A,TOTAL,NET,EUR,RS,: ,: ,: ,-1 ,,,,,,,-1.0,
A,TOTAL,NET,PPS_EU27_2020,RS,: ,: ,: ,-1 ,,,,,,,-1.0,
A,TOTAL,TOTAL,EUR,RS,: ,: ,: ,77 ,,,,,,,77.0,
A,TOTAL,TOTAL,PPS_EU27_2020,RS,: ,: ,: ,145 ,,,,,,,145.0,
A,10-49,DIR,EUR,SE,242 ,456 b,440 b,329 b,242.0,,456.0,b,440.0,b,329.0,b
A,10-49,DIR,PPS,SE,201 ,369 b,349 b,: ,201.0,,369.0,b,349.0,b,,
A,10-49,DIR,PPS_EU27_2020,SE,194 ,365 b,334 b,263 b,194.0,,365.0,b,334.0,b,263.0,b
A,10-49,LCP,EUR,SE,281 ,436 ,334 b,356 b,281.0,,436.0,,334.0,b,356.0,b
A,10-49,LCP,PPS,SE,234 ,353 ,265 b,: ,234.0,,353.0,,265.0,b,,
A,10-49,LCP,PPS_EU27_2020,SE,225 ,349 ,253 b,285 b,225.0,,349.0,,253.0,b,285.0,b
A,10-49,NET,EUR,SE,-8 ,-4 b,61 b,-1 b,-8.0,,-4.0,b,61.0,b,-1.0,b
A,10-49,NET,PPS,SE,-7 ,-3 b,49 b,: ,-7.0,,-3.0,b,49.0,b,,
A,10-49,NET,PPS_EU27_2020,SE,-6 ,-3 b,47 b,-1 b,-6.0,,-3.0,b,47.0,b,-1.0,b
A,10-49,TOTAL,EUR,SE,515 ,888 b,834 b,684 b,515.0,,888.0,b,834.0,b,684.0,b
A,10-49,TOTAL,PPS,SE,428 ,718 b,662 b,: ,428.0,,718.0,b,662.0,b,,
A,10-49,TOTAL,PPS_EU27_2020,SE,413 ,710 b,634 b,548 b,413.0,,710.0,b,634.0,b,548.0,b
A,50-249,DIR,EUR,SE,450 ,498 b,490 b,370 b,450.0,,498.0,b,490.0,b,370.0,b
A,50-249,DIR,PPS,SE,375 ,403 b,389 b,: ,375.0,,403.0,b,389.0,b,,
A,50-249,DIR,PPS_EU27_2020,SE,361 ,399 b,372 b,296 b,361.0,,399.0,b,372.0,b,296.0,b
A,50-249,LCP,EUR,SE,386 ,357 ,432 b,402 b,386.0,,357.0,,432.0,b,402.0,b
A,50-249,LCP,PPS,SE,322 ,289 ,343 b,: ,322.0,,289.0,,343.0,b,,
A,50-249,LCP,PPS_EU27_2020,SE,310 ,286 ,328 b,322 b,310.0,,286.0,,328.0,b,322.0,b
A,50-249,NET,EUR,SE,-17 ,-17 b,-2 b,-19 b,-17.0,,-17.0,b,-2.0,b,-19.0,b
A,50-249,NET,PPS,SE,-14 ,-14 b,-1 b,: ,-14.0,,-14.0,b,-1.0,b,,
A,50-249,NET,PPS_EU27_2020,SE,-13 ,-14 b,-1 b,-15 b,-13.0,,-14.0,b,-1.0,b,-15.0,b
A,50-249,TOTAL,EUR,SE,820 ,838 b,920 b,753 b,820.0,,838.0,b,920.0,b,753.0,b
A,50-249,TOTAL,PPS,SE,683 ,678 b,730 b,: ,683.0,,678.0,b,730.0,b,,
A,50-249,TOTAL,PPS_EU27_2020,SE,658 ,671 b,698 b,603 b,658.0,,671.0,b,698.0,b,603.0,b
A,GE250,DIR,EUR,SE,419 ,434 b,401 b,397 b,419.0,,434.0,b,401.0,b,397.0,b
A,GE250,DIR,PPS,SE,349 ,351 b,318 b,: ,349.0,,351.0,b,318.0,b,,
A,GE250,DIR,PPS_EU27_2020,SE,336 ,348 b,304 b,318 b,336.0,,348.0,b,304.0,b,318.0,b
A,GE250,LCP,EUR,SE,737 ,361 ,505 b,508 b,737.0,,361.0,,505.0,b,508.0,b
A,GE250,LCP,PPS,SE,614 ,292 ,401 b,: ,614.0,,292.0,,401.0,b,,
A,GE250,LCP,PPS_EU27_2020,SE,591 ,289 ,384 b,407 b,591.0,,289.0,,384.0,b,407.0,b
A,GE250,NET,EUR,SE,0 ,1 b,0 b,-3 b,0.0,,1.0,b,0.0,b,-3.0,b
A,GE250,NET,PPS,SE,0 ,1 b,0 b,: ,0.0,,1.0,b,0.0,b,,
A,GE250,NET,PPS_EU27_2020,SE,0 ,1 b,0 b,-2 b,0.0,,1.0,b,0.0,b,-2.0,b
A,GE250,TOTAL,EUR,SE,1157 ,797 b,906 b,902 b,1157.0,,797.0,b,906.0,b,902.0,b
A,GE250,TOTAL,PPS,SE,963 ,644 b,719 b,: ,963.0,,644.0,b,719.0,b,,
A,GE250,TOTAL,PPS_EU27_2020,SE,928 ,637 b,688 b,722 b,928.0,,637.0,b,688.0,b,722.0,b
A,TOTAL,DIR,EUR,SE,385 ,459 b,433 b,372 b,385.0,,459.0,b,433.0,b,372.0,b
A,TOTAL,DIR,PPS,SE,320 ,371 b,344 b,: ,320.0,,371.0,b,344.0,b,,
A,TOTAL,DIR,PPS_EU27_2020,SE,308 ,367 b,329 b,298 b,308.0,,367.0,b,329.0,b,298.0,b
A,TOTAL,LCP,EUR,SE,542 ,385 ,437 b,442 b,542.0,,385.0,,437.0,b,442.0,b
A,TOTAL,LCP,PPS,SE,451 ,312 ,347 b,: ,451.0,,312.0,,347.0,b,,
A,TOTAL,LCP,PPS_EU27_2020,SE,434 ,308 ,332 b,354 b,434.0,,308.0,,332.0,b,354.0,b
A,TOTAL,NET,EUR,SE,-6 ,-6 b,17 b,-6 b,-6.0,,-6.0,b,17.0,b,-6.0,b
A,TOTAL,NET,PPS,SE,-5 ,-5 b,14 b,: ,-5.0,,-5.0,b,14.0,b,,
A,TOTAL,NET,PPS_EU27_2020,SE,-5 ,-5 b,13 b,-5 b,-5.0,,-5.0,b,13.0,b,-5.0,b
A,TOTAL,TOTAL,EUR,SE,920 ,839 b,888 b,808 b,920.0,,839.0,b,888.0,b,808.0,b
A,TOTAL,TOTAL,PPS,SE,766 ,678 b,705 b,: ,766.0,,678.0,b,705.0,b,,
A,TOTAL,TOTAL,PPS_EU27_2020,SE,738 ,671 b,674 b,647 b,738.0,,671.0,b,674.0,b,647.0,b
A,10-49,DIR,EUR,SI,183 ,119 b,194 ,149 ,183.0,,119.0,b,194.0,,149.0,
A,10-49,DIR,PPS,SI,255 ,143 b,245 ,: ,255.0,,143.0,b,245.0,,,
A,10-49,DIR,PPS_EU27_2020,SI,246 ,141 b,234 ,177 ,246.0,,141.0,b,234.0,,177.0,
A,10-49,LCP,EUR,SI,143 ,204 ,285 ,133 ,143.0,,204.0,,285.0,,133.0,
A,10-49,LCP,PPS,SI,200 ,245 ,359 ,: ,200.0,,245.0,,359.0,,,
A,10-49,LCP,PPS_EU27_2020,SI,192 ,242 ,344 ,158 ,192.0,,242.0,,344.0,,158.0,
A,10-49,NET,EUR,SI,-10 ,-35 b,-5 ,-13 ,-10.0,,-35.0,b,-5.0,,-13.0,
A,10-49,NET,PPS,SI,-14 ,-42 b,-7 ,: ,-14.0,,-42.0,b,-7.0,,,
A,10-49,NET,PPS_EU27_2020,SI,-13 ,-42 b,-6 ,-16 ,-13.0,,-42.0,b,-6.0,,-16.0,
A,10-49,TOTAL,EUR,SI,317 ,288 b,473 ,268 ,317.0,,288.0,b,473.0,,268.0,
A,10-49,TOTAL,PPS,SI,441 ,346 b,598 ,: ,441.0,,346.0,b,598.0,,,
A,10-49,TOTAL,PPS_EU27_2020,SI,425 ,342 b,572 ,319 ,425.0,,342.0,b,572.0,,319.0,
A,50-249,DIR,EUR,SI,194 ,199 b,197 ,296 ,194.0,,199.0,b,197.0,,296.0,
A,50-249,DIR,PPS,SI,270 ,239 b,249 ,: ,270.0,,239.0,b,249.0,,,
A,50-249,DIR,PPS_EU27_2020,SI,260 ,237 b,238 ,352 ,260.0,,237.0,b,238.0,,352.0,
A,50-249,LCP,EUR,SI,156 ,299 ,440 ,212 ,156.0,,299.0,,440.0,,212.0,
A,50-249,LCP,PPS,SI,218 ,359 ,555 ,: ,218.0,,359.0,,555.0,,,
A,50-249,LCP,PPS_EU27_2020,SI,210 ,355 ,531 ,253 ,210.0,,355.0,,531.0,,253.0,
A,50-249,NET,EUR,SI,-4 ,-35 b,-5 ,-11 ,-4.0,,-35.0,b,-5.0,,-11.0,
A,50-249,NET,PPS,SI,-6 ,-41 b,-7 ,: ,-6.0,,-41.0,b,-7.0,,,
A,50-249,NET,PPS_EU27_2020,SI,-5 ,-41 b,-7 ,-13 ,-5.0,,-41.0,b,-7.0,,-13.0,
A,50-249,TOTAL,EUR,SI,346 ,464 b,632 ,498 ,346.0,,464.0,b,632.0,,498.0,
A,50-249,TOTAL,PPS,SI,482 ,556 b,798 ,: ,482.0,,556.0,b,798.0,,,
A,50-249,TOTAL,PPS_EU27_2020,SI,465 ,550 b,763 ,592 ,465.0,,550.0,b,763.0,,592.0,
A,GE250,DIR,EUR,SI,251 ,232 b,209 ,146 ,251.0,,232.0,b,209.0,,146.0,
A,GE250,DIR,PPS,SI,349 ,278 b,264 ,: ,349.0,,278.0,b,264.0,,,
A,GE250,DIR,PPS_EU27_2020,SI,336 ,275 b,253 ,174 ,336.0,,275.0,b,253.0,,174.0,
A,GE250,LCP,EUR,SI,257 ,281 ,668 ,301 ,257.0,,281.0,,668.0,,301.0,
A,GE250,LCP,PPS,SI,358 ,338 ,843 ,: ,358.0,,338.0,,843.0,,,
A,GE250,LCP,PPS_EU27_2020,SI,345 ,334 ,807 ,358 ,345.0,,334.0,,807.0,,358.0,
A,GE250,NET,EUR,SI,-70 ,-7 b,-3 ,-7 ,-70.0,,-7.0,b,-3.0,,-7.0,
A,GE250,NET,PPS,SI,-97 ,-8 b,-4 ,: ,-97.0,,-8.0,b,-4.0,,,
A,GE250,NET,PPS_EU27_2020,SI,-94 ,-8 b,-4 ,-8 ,-94.0,,-8.0,b,-4.0,,-8.0,
A,GE250,TOTAL,EUR,SI,438 ,507 b,874 ,440 ,438.0,,507.0,b,874.0,,440.0,
A,GE250,TOTAL,PPS,SI,610 ,608 b,1104 ,: ,610.0,,608.0,b,1104.0,,,
A,GE250,TOTAL,PPS_EU27_2020,SI,588 ,601 b,1056 ,523 ,588.0,,601.0,b,1056.0,,523.0,
A,TOTAL,DIR,EUR,SI,222 ,191 b,201 ,188 ,222.0,,191.0,b,201.0,,188.0,
A,TOTAL,DIR,PPS,SI,310 ,229 b,254 ,: ,310.0,,229.0,b,254.0,,,
A,TOTAL,DIR,PPS_EU27_2020,SI,298 ,226 b,243 ,223 ,298.0,,226.0,b,243.0,,223.0,
A,TOTAL,LCP,EUR,SI,208 ,265 ,491 ,226 ,208.0,,265.0,,491.0,,226.0,
A,TOTAL,LCP,PPS,SI,289 ,318 ,620 ,: ,289.0,,318.0,,620.0,,,
A,TOTAL,LCP,PPS_EU27_2020,SI,279 ,315 ,593 ,269 ,279.0,,315.0,,593.0,,269.0,
A,TOTAL,NET,EUR,SI,-40 ,-23 b,-4 ,-10 ,-40.0,,-23.0,b,-4.0,,-10.0,
A,TOTAL,NET,PPS,SI,-56 ,-28 b,-6 ,: ,-56.0,,-28.0,b,-6.0,,,
A,TOTAL,NET,PPS_EU27_2020,SI,-54 ,-27 b,-5 ,-12 ,-54.0,,-27.0,b,-5.0,,-12.0,
A,TOTAL,TOTAL,EUR,SI,390 ,433 b,688 ,404 ,390.0,,433.0,b,688.0,,404.0,
A,TOTAL,TOTAL,PPS,SI,543 ,520 b,869 ,: ,543.0,,520.0,b,869.0,,,
A,TOTAL,TOTAL,PPS_EU27_2020,SI,523 ,514 b,831 ,481 ,523.0,,514.0,b,831.0,,481.0,
A,10-49,DIR,EUR,SK,37 ,126 b,97 ,96 ,37.0,,126.0,b,97.0,,96.0,
A,10-49,DIR,PPS,SK,56 ,192 b,149 ,: ,56.0,,192.0,b,149.0,,,
A,10-49,DIR,PPS_EU27_2020,SK,54 ,190 b,142 ,120 ,54.0,,190.0,b,142.0,,120.0,
A,10-49,LCP,EUR,SK,32 ,93 ,90 ,74 ,32.0,,93.0,,90.0,,74.0,
A,10-49,LCP,PPS,SK,48 ,142 ,138 ,: ,48.0,,142.0,,138.0,,,
A,10-49,LCP,PPS_EU27_2020,SK,46 ,140 ,132 ,92 ,46.0,,140.0,,132.0,,92.0,
A,10-49,NET,EUR,SK,0 ,10 b,0 ,-12 ,0.0,,10.0,b,0.0,,-12.0,
A,10-49,NET,PPS,SK,0 ,16 b,0 ,: ,0.0,,16.0,b,0.0,,,
A,10-49,NET,PPS_EU27_2020,SK,0 ,16 b,0 ,-14 ,0.0,,16.0,b,0.0,,-14.0,
A,10-49,TOTAL,EUR,SK,69 ,229 b,188 ,159 ,69.0,,229.0,b,188.0,,159.0,
A,10-49,TOTAL,PPS,SK,104 ,349 b,287 ,: ,104.0,,349.0,b,287.0,,,
A,10-49,TOTAL,PPS_EU27_2020,SK,100 ,345 b,274 ,198 ,100.0,,345.0,b,274.0,,198.0,
A,50-249,DIR,EUR,SK,50 ,125 b,106 ,108 ,50.0,,125.0,b,106.0,,108.0,
A,50-249,DIR,PPS,SK,75 ,190 b,162 ,: ,75.0,,190.0,b,162.0,,,
A,50-249,DIR,PPS_EU27_2020,SK,72 ,188 b,155 ,134 ,72.0,,188.0,b,155.0,,134.0,
A,50-249,LCP,EUR,SK,42 ,130 ,105 ,121 ,42.0,,130.0,,105.0,,121.0,
A,50-249,LCP,PPS,SK,63 ,199 ,160 ,: ,63.0,,199.0,,160.0,,,
A,50-249,LCP,PPS_EU27_2020,SK,61 ,196 ,153 ,150 ,61.0,,196.0,,153.0,,150.0,
A,50-249,NET,EUR,SK,1 ,-18 b,0 ,-8 ,1.0,,-18.0,b,0.0,,-8.0,
A,50-249,NET,PPS,SK,1 ,-27 b,0 ,: ,1.0,,-27.0,b,0.0,,,
A,50-249,NET,PPS_EU27_2020,SK,1 ,-27 b,0 ,-10 ,1.0,,-27.0,b,0.0,,-10.0,
A,50-249,TOTAL,EUR,SK,93 ,237 b,211 ,220 ,93.0,,237.0,b,211.0,,220.0,
A,50-249,TOTAL,PPS,SK,140 ,362 b,322 ,: ,140.0,,362.0,b,322.0,,,
A,50-249,TOTAL,PPS_EU27_2020,SK,135 ,358 b,308 ,274 ,135.0,,358.0,b,308.0,,274.0,
A,GE250,DIR,EUR,SK,113 ,138 b,132 ,137 ,113.0,,138.0,b,132.0,,137.0,
A,GE250,DIR,PPS,SK,170 ,211 b,201 ,: ,170.0,,211.0,b,201.0,,,
A,GE250,DIR,PPS_EU27_2020,SK,164 ,208 b,192 ,171 ,164.0,,208.0,b,192.0,,171.0,
A,GE250,LCP,EUR,SK,118 ,173 ,185 ,168 ,118.0,,173.0,,185.0,,168.0,
